"state","class","gender","age","paid","logpaid"
"STATE 15","C1B","M",60,4920,8.50106380948635
"STATE 02","C7B","M",60,4807.95,8.47802607682653
"STATE 04","C7B","M",60,4610.48,8.43608725204548
"STATE 15","C71","M",60,4551.35,8.42317917123398
"STATE 06","C1 ","M",60,4341.94,8.37607653182595
"STATE 10","C7 ","M",60,4014.15,8.29758089786585
"STATE 02","C11","F",60,3842.37,8.2538446426999
"STATE 02","C11","M",60,3803.39,8.24364805328824
"STATE 15","C1 ","M",60,3782.22,8.23806641780685
"STATE 06","C7A","M",60,3750,8.22951111896446
"STATE 02","C71","M",60,3670.52,8.20808862038492
"STATE 03","C11","M",60,3482.79,8.15558897569732
"STATE 04","C7B","M",60,3482.63,8.1555430344619
"STATE 07","C7B","M",60,3437.36,8.14245901387272
"STATE 04","C7C","M",60,3382.2,8.12628166431558
"STATE 15","C7B","M",60,3223.5,8.07822300475067
"STATE 02","C7 ","F",60,3086.95,8.03493882741602
"STATE 15","C1B","F",60,3072.49,8.03024358675629
"STATE 15","C71","M",60,2905.94,7.97451219697971
"STATE 15","C7B","M",60,2875.49,7.9639783734917
"STATE 03","C7B","F",60,2784.11,7.931683532168
"STATE 15","C7 ","M",60,2765.27,7.92489355837532
"STATE 12","C71","M",60,2630.5,7.87492922117086
"STATE 01","C7 ","M",60,2573.54,7.85303766200679
"STATE 13","C11","M",60,2510.38,7.82818941508916
"STATE 02","C7B","M",60,2429.34,7.79537489450502
"STATE 15","C7 ","M",60,2386.46,7.77756637535849
"STATE 06","C11","F",60,2366.28,7.76907438073159
"STATE 15","C7B","M",60,2330.16,7.75369221373
"STATE 15","C71","F",60,2264.69,7.72519316320806
"STATE 02","C11","M",60,2192.2,7.69266088478162
"STATE 10","C11","F",60,2176.58,7.68551011657691
"STATE 04","C7 ","M",60,2128.29,7.66307411937199
"STATE 04","C71","F",60,2100,7.64969262371151
"STATE 06","C1 ","M",60,2094.82,7.64722290981059
"STATE 15","C1B","M",60,2008.16,7.60497415891214
"STATE 02","C11","M",60,1897.85,7.54847694548831
"STATE 02","C1 ","M",60,1876.31,7.53706236111724
"STATE 15","C71","M",60,1875,7.53636393840451
"STATE 15","C7B","M",60,1861.83,7.52931515399118
"STATE 15","C11","F",60,1858.99,7.52778860847083
"STATE 15","F71","F",60,1806.09,7.49891956662231
"STATE 03","C1 ","M",60,1789.33,7.48959652709047
"STATE 15","C1B","M",60,1776.47,7.48238352818086
"STATE 10","C71","M",60,1735.48,7.45903931117897
"STATE 15","C7 ","F",60,1690.06,7.43251931024548
"STATE 02","C7B","M",60,1671.48,7.42146474048794
"STATE 01","C11","M",60,1669.4,7.42021955941664
"STATE 13","C11","M",60,1662.63,7.41615596496162
"STATE 15","C1 ","M",60,1620.64,7.39057641193849
"STATE 15","C7 ","F",60,1595.82,7.3751429896945
"STATE 02","C7 ","M",60,1530.22,7.33316679489924
"STATE 02","C71","M",60,1523.47,7.32874590673205
"STATE 17","C71","M",60,1497.41,7.31149222801657
"STATE 04","C7C","M",60,1455.22,7.28291237092475
"STATE 04","C71","F",60,1410.84,7.25194055066765
"STATE 15","C7B","F",60,1400,7.24422751560335
"STATE 06","C11","F",60,1395.42,7.24095072421022
"STATE 07","C71","F",60,1325.54,7.18957520256534
"STATE 12","C11","F",60,1315.17,7.18172121382278
"STATE 07","C71","M",60,1314.46,7.18118121388571
"STATE 15","C7A","M",60,1312.52,7.17970423244492
"STATE 02","C1 ","M",60,1297.33,7.16806358526141
"STATE 13","C1 ","M",60,1292.93,7.16466623964202
"STATE 15","C7 ","F",60,1285.58,7.1589652573639
"STATE 15","C71","M",60,1276,7.15148546390474
"STATE 15","C7 ","F",60,1262.99,7.14123720466277
"STATE 04","C7 ","M",60,1250,7.13089883029635
"STATE 15","C11","F",60,1240.52,7.12328592553313
"STATE 15","C7B","F",60,1238.39,7.12156742786746
"STATE 02","C11","M",60,1221.73,7.10802316605515
"STATE 15","C11","M",60,1209.89,7.0982847253674
"STATE 15","C7 ","M",60,1200,7.09007683577609
"STATE 14","C71","M",60,1197.32,7.08784100483452
"STATE 06","C1 ","F",60,1189.85,7.08158252774038
"STATE 15","C71","M",60,1189.76,7.08150688509302
"STATE 06","C7B","M",60,1160.56,7.05665792623065
"STATE 15","C1B","M",60,1152.26,7.04948051023512
"STATE 15","C7 ","M",60,1130.8,7.03068062581944
"STATE 13","C71","M",60,1126.69,7.02703940965368
"STATE 02","C11","M",60,1114.63,7.0162777902586
"STATE 15","C1A","M",60,1110.53,7.01259265782776
"STATE 10","C7B","F",60,1086.8,6.99099287755219
"STATE 15","C7B","M",60,1061.28,6.96723100577725
"STATE 13","C1B","M",60,1054.91,6.96121073421436
"STATE 10","C7B","M",60,1029.88,6.93719756958209
"STATE 15","C7B","M",60,1018.5,6.92608623566686
"STATE 15","C7B","F",60,1017.39,6.92499580336454
"STATE 04","C7B","F",60,1000.6,6.9083550990541
"STATE 14","C1B","M",60,1000,6.90775527898214
"STATE 17","C7B","M",60,992.48,6.90020686122481
"STATE 06","C11","F",60,979.5,6.8870422373846
"STATE 15","C1B","F",60,957.98,6.86482690092621
"STATE 15","C71","M",60,948.94,6.85534557216439
"STATE 12","C11","M",60,947.84,6.85418571163938
"STATE 06","C71","M",60,936.07,6.84169026000602
"STATE 13","C1A","F",60,930.2,6.83539961679
"STATE 03","C71","M",60,926.2,6.83109019404665
"STATE 02","C11","F",60,922.58,6.82717409302185
"STATE 02","C7B","M",60,901.5,6.80406004264337
"STATE 15","C11","M",60,898.97,6.80124966350325
"STATE 15","C1B","M",60,897.26,6.79934567513139
"STATE 07","C71","M",60,894.06,6.79577288701542
"STATE 02","C71","M",60,891.95,6.79341007719728
"STATE 15","C11","M",60,888.11,6.78909560919431
"STATE 02","C1 ","M",60,862.24,6.75953365418519
"STATE 15","C2 ","M",60,851.2,6.74664711858738
"STATE 17","C71","M",60,842.66,6.73656355517494
"STATE 06","C1 ","F",60,842.62,6.73651608531829
"STATE 02","C7 ","M",60,840.11,6.7335328356448
"STATE 15","C11","M",60,830.92,6.72253352066648
"STATE 17","C7 ","M",60,824.78,6.71511668410614
"STATE 15","C11","M",60,823.17,6.71316274070708
"STATE 06","C1 ","F",60,810.73,6.69793507636635
"STATE 17","C7 ","M",60,804.29,6.68995990066103
"STATE 06","C7 ","M",60,790.94,6.67322211154045
"STATE 04","C71","F",60,784.79,6.66541616607007
"STATE 15","C72","M",60,783.74,6.66407733269508
"STATE 04","C7B","M",60,777.53,6.656122228518
"STATE 15","C1B","M",60,767.54,6.64319059536714
"STATE 15","C11","M",60,765.24,6.64018951011518
"STATE 11","C71","F",60,756.78,6.62907259032716
"STATE 06","C1 ","M",60,743.49,6.61135531591063
"STATE 12","C1 ","M",60,740.11,6.60679882379975
"STATE 02","C1 ","F",60,738.34,6.60440442311573
"STATE 02","C71","M",60,726.48,6.58821095338157
"STATE 02","C7B","M",60,709.64,6.56475779919245
"STATE 14","C7 ","F",60,706.49,6.56030904774274
"STATE 02","C71","M",60,705.64,6.5591051924282
"STATE 02","C71","M",60,705.63,6.55909102079556
"STATE 02","C71","M",60,689.17,6.53548797497741
"STATE 17","C72","M",60,685.84,6.5306443643705
"STATE 02","C7 ","M",60,684.15,6.52817719182582
"STATE 15","C11","M",60,677.36,6.51820288933402
"STATE 02","C71","M",60,673.49,6.51247314793024
"STATE 06","C1 ","F",60,672.91,6.51161159113304
"STATE 02","C7A","M",60,672.34,6.51076416495335
"STATE 10","C7A","M",60,667.19,6.50307486292262
"STATE 15","C7 ","M",60,663.2,6.49707660382109
"STATE 14","C71","F",60,659.74,6.49184581801202
"STATE 14","C11","M",60,650.55,6.47781815894948
"STATE 04","C71","M",60,630.35,6.44627522067728
"STATE 17","C7 ","M",60,627.89,6.44236499189036
"STATE 02","C1 ","F",60,616.14,6.42347421043826
"STATE 06","C1 ","M",60,614.66,6.42106926940263
"STATE 15","C7 ","M",60,613.97,6.4199460670186
"STATE 14","C11","M",60,599.02,6.39529498653969
"STATE 02","C71","F",60,580.71,6.36425149282556
"STATE 15","C7C","M",60,580.04,6.36309706667969
"STATE 17","C71","M",60,576.61,6.35716612809935
"STATE 13","C7B","F",60,539.01,6.28973412361259
"STATE 15","C1 ","M",60,534.83,6.28194893939121
"STATE 02","C7B","F",60,533.19,6.27887783344001
"STATE 04","C71","F",60,518.26,6.25047704683643
"STATE 15","C11","M",60,518.09,6.25014897234128
"STATE 07","C7 ","F",60,518,6.24997524225948
"STATE 04","C7B","F",60,499,6.21260609575152
"STATE 01","C1 ","M",60,496.58,6.20774459840079
"STATE 06","C1A","F",60,494.32,6.20318308075272
"STATE 04","C71","F",60,490.48,6.19538450345443
"STATE 02","C7 ","F",60,468.37,6.14925858185004
"STATE 15","C7B","F",60,457.04,6.12477091441621
"STATE 10","C7B","M",60,445.68,6.09960120571256
"STATE 15","C11","M",60,435.72,6.07699983521425
"STATE 02","C1 ","M",60,435.27,6.0759665281957
"STATE 15","C71","F",60,435.24,6.07589760308281
"STATE 10","C11","M",60,432.66,6.06995220015672
"STATE 04","C7 ","M",60,429.37,6.06231901807621
"STATE 02","F7 ","M",60,425.74,6.05382883130453
"STATE 15","F71","M",60,420.91,6.04241903410679
"STATE 15","C7 ","M",60,420,6.04025471127741
"STATE 15","C7B","F",60,414.75,6.02767592907055
"STATE 02","C1B","M",60,414.67,6.02748302318391
"STATE 04","C71","M",60,393.71,5.97561459767792
"STATE 15","C71","M",60,389.89,5.9658646480577
"STATE 15","C11","M",60,388.18,5.96146914957258
"STATE 02","C7B","F",60,374.37,5.92524461318787
"STATE 15","C7 ","F",60,366.88,5.90503481910959
"STATE 15","F71","M",60,365.56,5.901430424404
"STATE 07","C7B","M",60,365.45,5.9011294709264
"STATE 06","C11","M",60,350,5.85793315448346
"STATE 15","C11","M",60,335.91,5.81684326694022
"STATE 15","C71","M",60,329.61,5.7979101373809
"STATE 10","C7A","M",60,320.63,5.77028781034535
"STATE 03","C1 ","F",60,310,5.73657229747919
"STATE 15","C7B","F",60,265.1,5.58010711329498
"STATE 15","C7 ","M",60,250,5.52146091786225
"STATE 06","C71","M",60,243.33,5.49441854675036
"STATE 17","C71","M",60,240.53,5.48284482189115
"STATE 03","C71","F",60,222.15,5.40335282938192
"STATE 15","C7B","M",60,216.51,5.37763673575229
"STATE 07","C7 ","F",60,155.04,5.04368314814246
"STATE 02","C71","M",60,152.66,5.02821322637032
"STATE 03","C1 ","M",60,145,4.97673374242057
"STATE 15","C71","M",60,120.91,4.79504646718616
"STATE 06","C7 ","M",60,116.66,4.75926372132549
"STATE 15","C71","M",60,112.14,4.71974809069553
"STATE 15","C11","M",60,97.7,4.58190155904874
"STATE 17","C71","F",59,22885.86,10.038274531582
"STATE 17","C71","F",59,15491.64,9.64805580256449
"STATE 02","C7B","F",59,14716.81,9.59674565684092
"STATE 02","C7 ","M",59,10059.46,9.21626876428061
"STATE 14","C1 ","M",59,8574.48,9.05654562879596
"STATE 15","C7C","M",59,8146.07,9.005290881346
"STATE 01","C71","F",59,8144.41,9.00508708133449
"STATE 04","C71","M",59,7522.19,8.92561259795084
"STATE 10","C11","F",59,7362.41,8.90414260377647
"STATE 15","C11","M",59,7063.69,8.86272285683613
"STATE 06","C1 ","F",59,6630.91,8.79949732866328
"STATE 04","C7 ","M",59,6000.37,8.69957641297555
"STATE 15","C7B","M",59,5977.12,8.6956941255844
"STATE 06","C1B","M",59,5454.3,8.60415956739334
"STATE 10","C7B","M",59,5273.38,8.5704268021719
"STATE 15","C71","F",59,5256.75,8.56726824404854
"STATE 15","C71","F",59,4902.06,8.49741080391523
"STATE 07","C72","M",59,4634.62,8.44130948974149
"STATE 15","C1B","F",59,4465.03,8.404031212213
"STATE 06","C1 ","M",59,4449.39,8.40052228711246
"STATE 06","C7B","M",59,4335.38,8.3745645439657
"STATE 04","C71","M",59,4300,8.36637030168165
"STATE 15","C1B","M",59,4082.91,8.31456524846091
"STATE 04","C71","M",59,4019.32,8.29886801307602
"STATE 17","C71","M",59,3905.09,8.27003610938336
"STATE 04","C71","M",59,3762.24,8.23276980367938
"STATE 14","C1 ","F",59,3451.91,8.14668298002103
"STATE 06","C7 ","M",59,3442.43,8.14393289633652
"STATE 15","C71","M",59,3274.35,8.09387465508848
"STATE 15","C7A","M",59,3227.06,8.07932678499966
"STATE 06","C7B","M",59,3138.91,8.05163088487947
"STATE 02","C7 ","F",59,3105.06,8.04078831785238
"STATE 10","F71","M",59,3049.27,8.02265749669175
"STATE 02","C11","F",59,2875,7.96380795323145
"STATE 07","C72","M",59,2843.51,7.95279448353336
"STATE 17","C7A","F",59,2780,7.93020620668468
"STATE 15","C11","F",59,2751.55,7.91991966824094
"STATE 04","C7A","M",59,2723.67,7.90973551455626
"STATE 15","C71","F",59,2674.62,7.89156259316442
"STATE 03","C71","F",59,2544.87,7.84183484712987
"STATE 15","C11","M",59,2530.88,7.83632234733105
"STATE 02","C11","M",59,2477,7.81480342948936
"STATE 06","C7 ","M",59,2475.55,7.81421787253731
"STATE 15","C1B","F",59,2474.41,7.81375726274646
"STATE 10","C7B","F",59,2471.81,7.81270595478221
"STATE 15","C72","M",59,2468.1,7.81120390284299
"STATE 02","C7B","M",59,2454.75,7.8057802020494
"STATE 10","C1 ","M",59,2435.85,7.79805105057921
"STATE 12","C7B","M",59,2415.22,7.78954565924605
"STATE 17","C71","F",59,2378.89,7.77438927131886
"STATE 06","C11","M",59,2371.69,7.77135806017709
"STATE 15","C71","M",59,2362.48,7.7674671937236
"STATE 15","C7B","M",59,2115.8,7.65718827055267
"STATE 15","C71","M",59,2102.93,7.6510868893665
"STATE 15","C7B","M",59,2058.73,7.629844566812
"STATE 06","C7B","M",59,2045.43,7.62336331532214
"STATE 03","C7 ","F",59,2044.64,7.62297701386039
"STATE 15","C7 ","F",59,1995.85,7.59882530374688
"STATE 15","C71","F",59,1991.38,7.59658314471785
"STATE 06","C2 ","M",59,1974.82,7.58823253394128
"STATE 04","C72","M",59,1943.27,7.5721274000939
"STATE 15","C7 ","F",59,1893.3,7.5460766172583
"STATE 07","C71","M",59,1890,7.54433210805369
"STATE 06","C11","M",59,1865.35,7.53120398203088
"STATE 02","C11","M",59,1819.17,7.50613563209513
"STATE 17","C7 ","M",59,1801.24,7.49623059559811
"STATE 15","C1B","M",59,1764.2,7.47545260882467
"STATE 03","C7 ","M",59,1720.9,7.45060268877087
"STATE 15","C7B","M",59,1709.44,7.44392111048154
"STATE 17","C7 ","F",59,1688.9,7.43183270842388
"STATE 10","C7B","F",59,1652.25,7.40989327435056
"STATE 15","C1B","F",59,1616.01,7.38771542718071
"STATE 15","C71","M",59,1605.1,7.38094133891917
"STATE 12","C7B","M",59,1575.03,7.36202959869738
"STATE 17","C7B","M",59,1567.05,7.35695014995163
"STATE 02","C7 ","M",59,1557.61,7.35090787417092
"STATE 15","C7B","F",59,1515.46,7.32347430222014
"STATE 15","C11","M",59,1500.94,7.31384685748341
"STATE 17","C7B","F",59,1499.08,7.31260686559114
"STATE 15","C7B","M",59,1498.2,7.31201966651378
"STATE 04","C71","M",59,1478.59,7.29884420994579
"STATE 04","F71","M",59,1476.15,7.2971926260131
"STATE 03","C7B","F",59,1469.03,7.29235759802117
"STATE 10","C11","F",59,1468.3,7.29186054796889
"STATE 11","C71","F",59,1455,7.28276117960559
"STATE 02","C7B","F",59,1402.38,7.24592607223893
"STATE 02","F71","M",59,1395.26,7.2408360568172
"STATE 02","C1B","M",59,1365.06,7.21895366269698
"STATE 04","C7A","M",59,1357.83,7.2136431161882
"STATE 12","C7 ","F",59,1357.79,7.21361365698551
"STATE 03","C11","M",59,1285.59,7.15897303592385
"STATE 17","C7 ","M",59,1272.79,7.14896662029881
"STATE 13","C11","M",59,1261.89,7.14036587606926
"STATE 04","C72","M",59,1254.8,7.13473147631652
"STATE 15","C1 ","M",59,1246.8,7.12833554789318
"STATE 02","C1B","F",59,1242.8,7.12512217751889
"STATE 15","C11","M",59,1224.98,7.11067979631494
"STATE 15","C71","M",59,1204.25,7.09361224551033
"STATE 06","C7C","M",59,1193.32,7.08449461747986
"STATE 06","C7B","M",59,1188.63,7.08055666239193
"STATE 15","C71","M",59,1167.93,7.06298823008536
"STATE 03","C1B","M",59,1159.07,7.05537323840981
"STATE 15","C1B","F",59,1135.89,7.03517176360676
"STATE 15","C7 ","M",59,1125.84,7.02628470268831
"STATE 15","C71","M",59,1123.7,7.02438209091386
"STATE 17","C71","F",59,1102.55,7.00538095776658
"STATE 02","F7 ","M",59,1091.18,6.99501495847548
"STATE 04","C7B","M",59,1071.88,6.97716939506646
"STATE 15","C11","M",59,1069.03,6.97450697424212
"STATE 13","C7 ","M",59,1008.12,6.91584248916476
"STATE 15","C71","M",59,1004.07,6.91181701893681
"STATE 13","C7 ","M",59,1002.01,6.90976326163493
"STATE 14","C71","M",59,997.98,6.9057332360305
"STATE 10","C1 ","F",59,985.7,6.89335204867139
"STATE 15","C1B","F",59,983.75,6.89137179973161
"STATE 02","C1B","M",59,962.13,6.86914957667091
"STATE 04","C7 ","M",59,961.88,6.86888970276027
"STATE 06","C7 ","M",59,957.68,6.86451369294311
"STATE 15","C7B","M",59,938.15,6.84390985093338
"STATE 15","C1B","M",59,917.8,6.82197950196073
"STATE 06","C1 ","M",59,914.81,6.81871639343999
"STATE 15","C71","F",59,905.3,6.80826638048139
"STATE 15","F7 ","F",59,891.16,6.79252398486232
"STATE 13","C11","M",59,882.43,6.78267946554813
"STATE 15","C71","M",59,881.93,6.78211268777785
"STATE 10","C7B","F",59,876,6.77536609093639
"STATE 02","C11","M",59,875,6.77422388635761
"STATE 15","C7B","M",59,873.05,6.77199282796814
"STATE 15","C1 ","F",59,864.92,6.76263701710569
"STATE 13","C71","M",59,862.5,6.75983514890551
"STATE 15","C7 ","M",59,852,6.74758652682932
"STATE 15","C72","M",59,832.88,6.7248895741665
"STATE 12","C11","M",59,826.2,6.71683687496266
"STATE 06","C11","M",59,825.75,6.7162920642709
"STATE 04","C71","M",59,813.03,6.70076800923601
"STATE 01","C7 ","M",59,800,6.68461172766793
"STATE 06","C1 ","F",59,790.31,6.67242527355363
"STATE 04","C7C","F",59,785.12,6.66583657234159
"STATE 02","C71","M",59,781.8,6.66159895335885
"STATE 15","C1B","M",59,777.06,6.65551756746355
"STATE 02","C71","M",59,773.19,6.65052481398619
"STATE 04","C7 ","M",59,772.9,6.65014967411282
"STATE 15","C71","M",59,757.85,6.63048547687767
"STATE 03","C71","M",59,747.81,6.61714893501311
"STATE 15","F71","M",59,735,6.59987049921284
"STATE 03","C1 ","M",59,719.83,6.57901507302037
"STATE 17","C72","M",59,715.37,6.57279989136359
"STATE 02","C71","M",59,715,6.57228254269401
"STATE 15","C71","F",59,713.42,6.57007030729493
"STATE 02","C2 ","F",59,699.6,6.55050874314445
"STATE 15","F1 ","M",59,694.44,6.54310576537375
"STATE 04","C71","M",59,686.67,6.53185382747267
"STATE 06","C7 ","M",59,680.67,6.52307760720416
"STATE 17","C7A","M",59,674.3,6.51367511574054
"STATE 10","C7A","F",59,664.41,6.49889942879986
"STATE 15","C1 ","M",59,663.04,6.49683532019101
"STATE 15","C71","M",59,657.54,6.48850559870336
"STATE 07","C7B","F",59,651.82,6.47976845019168
"STATE 06","C71","F",59,651.52,6.47930809448205
"STATE 07","C7 ","M",59,644.68,6.46875406965452
"STATE 06","C7 ","F",59,629.78,6.44537055204964
"STATE 15","C7 ","M",59,616.07,6.42336059344103
"STATE 02","C71","F",59,613.19,6.41867483897166
"STATE 15","C1 ","M",59,611.81,6.41642177679407
"STATE 07","C7 ","F",59,601.13,6.39881121730081
"STATE 15","C1 ","M",59,583.96,6.36983248733178
"STATE 15","C7B","F",59,575.42,6.35510020894231
"STATE 13","C71","F",59,563.79,6.33468184173662
"STATE 07","C71","F",59,537.88,6.28763548695567
"STATE 07","C7 ","M",59,498.32,6.21124244094589
"STATE 07","C7 ","F",59,494.06,6.20265696730244
"STATE 12","C1 ","M",59,480.36,6.17453582279248
"STATE 10","C7A","M",59,477.9,6.16940150558411
"STATE 13","C7C","M",59,470.37,6.15351961904047
"STATE 04","C7B","F",59,467.1,6.14654336750806
"STATE 15","C1B","F",59,446.47,6.10137220880953
"STATE 15","C7B","M",59,445.94,6.10018441382222
"STATE 17","C7 ","F",59,433.82,6.07262970152549
"STATE 03","C1B","M",59,426.54,6.05570614916945
"STATE 02","C7 ","M",59,418.18,6.03591196184328
"STATE 15","C71","F",59,396.02,5.98146471502965
"STATE 15","C71","M",59,384.41,5.95170969132592
"STATE 04","C71","F",59,381.93,5.94523734574166
"STATE 15","C11","F",59,377.58,5.9337824667669
"STATE 06","C7 ","F",59,375.96,5.9294827547521
"STATE 03","C7 ","F",59,367.9,5.90781116211073
"STATE 04","C7 ","M",59,365.12,5.90022606667371
"STATE 02","C11","M",59,345.08,5.84377627420838
"STATE 15","C1 ","F",59,339.92,5.82871029580656
"STATE 03","C1 ","F",59,338.31,5.82396263491231
"STATE 15","C1B","M",59,338.31,5.82396263491231
"STATE 10","C7 ","M",59,334.8,5.81353333861532
"STATE 15","C71","M",59,332.55,5.80679022473043
"STATE 02","C7C","M",59,328.57,5.79474990502639
"STATE 15","C11","M",59,322.83,5.77712586888041
"STATE 06","C71","M",59,321.62,5.77337072442588
"STATE 13","C11","F",59,319,5.76519110278484
"STATE 15","C7B","M",59,318.06,5.76224004422777
"STATE 07","C7 ","F",59,316.37,5.75691241471038
"STATE 04","C71","M",59,313.71,5.74846899227861
"STATE 17","C71","M",59,313.25,5.74700159377618
"STATE 06","C1 ","F",59,306.85,5.72635902883511
"STATE 06","C1B","F",59,305.11,5.72067236732447
"STATE 17","C71","M",59,294.63,5.68572033183779
"STATE 03","C1A","M",59,291.29,5.67431933450556
"STATE 15","C1 ","F",59,288.65,5.66521488150694
"STATE 15","C1B","M",59,282.2,5.64261603941871
"STATE 04","C71","F",59,265.85,5.58293223995035
